product,market,month,Qty
Lab screening test kit,Kent County,Mar-20,115
Lab screening test kit,Kent County,Apr-20,125
Lab screening test kit,Kent County,May-20,125
Lab screening test kit,Kent County,Jun-20,122
Lab screening test kit,Kent County,Jul-20,111
Lab screening test kit,Kent County,Aug-20,110
Lab screening test kit,Kent County,Sep-20,111
Lab screening test kit,Kent County,Oct-20,115
Lab screening test kit,Kent County,Nov-20,120
Lab screening test kit,Kent County,Dec-20,119
Lab screening test kit,Kent County,Jan-20,127
Lab screening test kit,Kent County,Feb-20,132
Lab screening test kit,Kent County,Mar-20,130
Lab screening test kit,Kent County,Apr-20,142
Lab screening test kit,Kent County,May-20,141
Lab screening test kit,Kent County,Jun-20,141
Lab screening test kit,Kent County,Jul-20,124
Lab screening test kit,Kent County,Aug-20,125
Lab screening test kit,Kent County,Sep-20,130
Lab screening test kit,Kent County,Oct-20,134
Lab screening test kit,Kent County,Nov-20,128
Lab screening test kit,Kent County,Dec-20,135
Lab screening test kit,Saginaw County,Jan-20,107
Lab screening test kit,Saginaw County,Feb-20,113
Lab screening test kit,Saginaw County,Mar-20,115
Lab screening test kit,Saginaw County,Apr-20,115
Lab screening test kit,Saginaw County,May-20,118
Lab screening test kit,Saginaw County,Jun-20,118
Lab screening test kit,Saginaw County,Jul-20,107
Lab screening test kit,Saginaw County,Aug-20,104
Lab screening test kit,Saginaw County,Sep-20,108
Lab screening test kit,Saginaw County,Oct-20,114
Lab screening test kit,Saginaw County,Nov-20,110
Lab screening test kit,Saginaw County,Dec-20,113
Lab screening test kit,Saginaw County,Jan-20,122
Lab screening test kit,Saginaw County,Feb-20,123
Lab screening test kit,Saginaw County,Mar-20,127
Lab screening test kit,Saginaw County,Apr-20,136
Lab screening test kit,Saginaw County,May-20,140
Lab screening test kit,Saginaw County,Jun-20,143
Lab screening test kit,Saginaw County,Jul-20,124
Lab screening test kit,Saginaw County,Aug-20,127
Lab screening test kit,Saginaw County,Sep-20,124
Lab screening test kit,Saginaw County,Oct-20,128
Lab screening test kit,Saginaw County,Nov-20,123
Lab screening test kit,Saginaw County,Dec-20,127
Lab screening test kit,Ingham County,Jan-20,69
Lab screening test kit,Ingham County,Feb-20,73
Lab screening test kit,Ingham County,Mar-20,78
Lab screening test kit,Ingham County,Apr-20,76
Lab screening test kit,Ingham County,May-20,77
Lab screening test kit,Ingham County,Jun-20,84
Lab screening test kit,Ingham County,Jul-20,67
Lab screening test kit,Ingham County,Aug-20,77
Lab screening test kit,Ingham County,Sep-20,73
Lab screening test kit,Ingham County,Oct-20,77
Lab screening test kit,Ingham County,Nov-20,71
Lab screening test kit,Ingham County,Dec-20,72
Lab screening test kit,Ingham County,Jan-20,80
Lab screening test kit,Ingham County,Feb-20,88
Lab screening test kit,Ingham County,Mar-20,85
Lab screening test kit,Ingham County,Apr-20,91
Lab screening test kit,Ingham County,May-20,88
Lab screening test kit,Ingham County,Jun-20,96
Lab screening test kit,Ingham County,Jul-20,82
Lab screening test kit,Ingham County,Aug-20,86
Lab screening test kit,Ingham County,Sep-20,83
Lab screening test kit,Ingham County,Oct-20,85
Lab screening test kit,Ingham County,Nov-20,80
Lab screening test kit,Ingham County,Dec-20,85
Lab screening test kit,Livingston County,Jan-20,81
Lab screening test kit,Livingston County,Feb-20,83
Lab screening test kit,Livingston County,Mar-20,82
Lab screening test kit,Livingston County,Apr-20,89
Lab screening test kit,Livingston County,May-20,92
Lab screening test kit,Livingston County,Jun-20,89
Lab screening test kit,Livingston County,Jul-20,75
Lab screening test kit,Livingston County,Aug-20,83
Lab screening test kit,Livingston County,Sep-20,78
Lab screening test kit,Livingston County,Oct-20,79
Lab screening test kit,Livingston County,Nov-20,85
Lab screening test kit,Livingston County,Dec-20,83
Lab screening test kit,Livingston County,Jan-20,98
Lab screening test kit,Livingston County,Feb-20,95
Lab screening test kit,Livingston County,Mar-20,96
Lab screening test kit,Livingston County,Apr-20,97
Lab screening test kit,Livingston County,May-20,105
Lab screening test kit,Livingston County,Jun-20,102
Lab screening test kit,Livingston County,Jul-20,91
Lab screening test kit,Livingston County,Aug-20,97
Lab screening test kit,Livingston County,Sep-20,97
Lab screening test kit,Livingston County,Oct-20,97
Lab screening test kit,Livingston County,Nov-20,97
Lab screening test kit,Livingston County,Dec-20,100
Lab screening test kit,St. Clair County,Jan-20,99
Lab screening test kit,St. Clair County,Feb-20,102
Lab screening test kit,St. Clair County,Mar-20,104
Lab screening test kit,St. Clair County,Apr-20,104
Lab screening test kit,St. Clair County,May-20,109
Lab screening test kit,St. Clair County,Jun-20,100
Lab screening test kit,St. Clair County,Jul-20,109
Lab screening test kit,St. Clair County,Aug-20,110
Lab screening test kit,St. Clair County,Sep-20,106
Lab screening test kit,St. Clair County,Oct-20,105
Lab screening test kit,St. Clair County,Nov-20,112
Lab screening test kit,St. Clair County,Dec-20,115
Lab screening test kit,St. Clair County,Jan-20,111
Lab screening test kit,St. Clair County,Feb-20,108
Lab screening test kit,St. Clair County,Mar-20,109
Lab screening test kit,St. Clair County,Apr-20,114
Lab screening test kit,St. Clair County,May-20,112
Lab screening test kit,St. Clair County,Jun-20,119
Lab screening test kit,St. Clair County,Jul-20,120
Lab screening test kit,St. Clair County,Aug-20,122
Lab screening test kit,St. Clair County,Sep-20,115
Lab screening test kit,St. Clair County,Oct-20,121
Lab screening test kit,St. Clair County,Nov-20,118
Lab screening test kit,St. Clair County,Dec-20,124
Lab screening test kit,Monroe County,Jan-20,22
Lab screening test kit,Monroe County,Feb-20,20
Lab screening test kit,Monroe County,Mar-20,16
Lab screening test kit,Monroe County,Apr-20,14
Lab screening test kit,Monroe County,May-20,21
Lab screening test kit,Monroe County,Jun-20,19
Lab screening test kit,Monroe County,Jul-20,23
Lab screening test kit,Monroe County,Aug-20,23
Lab screening test kit,Monroe County,Sep-20,14
Lab screening test kit,Monroe County,Oct-20,15
Lab screening test kit,Monroe County,Nov-20,14
Lab screening test kit,Monroe County,Dec-20,16
Lab screening test kit,Monroe County,Jan-20,21
Lab screening test kit,Monroe County,Feb-20,16
Lab screening test kit,Monroe County,Mar-20,23
Lab screening test kit,Monroe County,Apr-20,21
Lab screening test kit,Monroe County,May-20,22
Lab screening test kit,Monroe County,Jun-20,23
Lab screening test kit,Monroe County,Jul-20,16
Lab screening test kit,Monroe County,Aug-20,16
Lab screening test kit,Monroe County,Sep-20,24
Lab screening test kit,Monroe County,Oct-20,17
Lab screening test kit,Monroe County,Nov-20,21
Lab screening test kit,Monroe County,Dec-20,16
Lab extraction kit,Wayne County,Jan-20,73
Lab extraction kit,Wayne County,Feb-20,79
Lab extraction kit,Wayne County,Mar-20,82
Lab extraction kit,Wayne County,Apr-20,75
Lab extraction kit,Wayne County,May-20,81
Lab extraction kit,Wayne County,Jun-20,77
Lab extraction kit,Wayne County,Jul-20,75
Lab extraction kit,Wayne County,Aug-20,82
Lab extraction kit,Wayne County,Sep-20,78
Lab extraction kit,Wayne County,Oct-20,74
Lab extraction kit,Wayne County,Nov-20,76
Lab extraction kit,Wayne County,Dec-20,76
Lab extraction kit,Wayne County,Jan-20,81
Lab extraction kit,Wayne County,Feb-20,85
Lab extraction kit,Wayne County,Mar-20,84
Lab extraction kit,Wayne County,Apr-20,88
Lab extraction kit,Wayne County,May-20,85
Lab extraction kit,Wayne County,Jun-20,85
Lab extraction kit,Wayne County,Jul-20,88
Lab extraction kit,Wayne County,Aug-20,84
Lab extraction kit,Wayne County,Sep-20,91
Lab extraction kit,Wayne County,Oct-20,91
Lab extraction kit,Wayne County,Nov-20,83
Lab extraction kit,Wayne County,Dec-20,86
Lab extraction kit,Oakland County,Jan-20,52
Lab extraction kit,Oakland County,Feb-20,52
Lab extraction kit,Oakland County,Mar-20,55
Lab extraction kit,Oakland County,Apr-20,51
Lab extraction kit,Oakland County,May-20,47
Lab extraction kit,Oakland County,Jun-20,56
Lab extraction kit,Oakland County,Jul-20,54
Lab extraction kit,Oakland County,Aug-20,46
Lab extraction kit,Oakland County,Sep-20,49
Lab extraction kit,Oakland County,Oct-20,53
Lab extraction kit,Oakland County,Nov-20,51
Lab extraction kit,Oakland County,Dec-20,50
Lab extraction kit,Oakland County,Jan-20,52
Lab extraction kit,Oakland County,Feb-20,59
Lab extraction kit,Oakland County,Mar-20,60
Lab extraction kit,Oakland County,Apr-20,58
Lab extraction kit,Oakland County,May-20,58
Lab extraction kit,Oakland County,Jun-20,54
Lab extraction kit,Oakland County,Jul-20,55
Lab extraction kit,Oakland County,Aug-20,59
Lab extraction kit,Oakland County,Sep-20,53
Lab extraction kit,Oakland County,Oct-20,59
Lab extraction kit,Oakland County,Nov-20,61
Lab extraction kit,Oakland County,Dec-20,56
Lab extraction kit,Macomb County,Jan-20,26
Lab extraction kit,Macomb County,Feb-20,29
Lab extraction kit,Macomb County,Mar-20,22
Lab extraction kit,Macomb County,Apr-20,31
Lab extraction kit,Macomb County,May-20,30
Lab extraction kit,Macomb County,Jun-20,25
Lab extraction kit,Macomb County,Jul-20,28
Lab extraction kit,Macomb County,Aug-20,26
Lab extraction kit,Macomb County,Sep-20,30
Lab extraction kit,Macomb County,Oct-20,26
Lab extraction kit,Macomb County,Nov-20,23
Lab extraction kit,Macomb County,Dec-20,27
Lab extraction kit,Macomb County,Jan-20,29
Lab extraction kit,Macomb County,Feb-20,29
Lab extraction kit,Macomb County,Mar-20,30
Lab extraction kit,Macomb County,Apr-20,29
Lab extraction kit,Macomb County,May-20,28
Lab extraction kit,Macomb County,Jun-20,25
Lab extraction kit,Macomb County,Jul-20,29
Lab extraction kit,Macomb County,Aug-20,27
Lab extraction kit,Macomb County,Sep-20,24
Lab extraction kit,Macomb County,Oct-20,27
Lab extraction kit,Macomb County,Nov-20,29
Lab extraction kit,Macomb County,Dec-20,30
Lab extraction kit,Genesee County,Jan-20,110
Lab extraction kit,Genesee County,Feb-20,102
Lab extraction kit,Genesee County,Mar-20,106
Lab extraction kit,Genesee County,Apr-20,107
Lab extraction kit,Genesee County,May-20,108
Lab extraction kit,Genesee County,Jun-20,114
Lab extraction kit,Genesee County,Jul-20,108
Lab extraction kit,Genesee County,Aug-20,112
Lab extraction kit,Genesee County,Sep-20,112
Lab extraction kit,Genesee County,Oct-20,109
Lab extraction kit,Genesee County,Nov-20,108
Lab extraction kit,Genesee County,Dec-20,115
Lab extraction kit,Genesee County,Jan-20,118
Lab extraction kit,Genesee County,Feb-20,115
Lab extraction kit,Genesee County,Mar-20,120
Lab extraction kit,Genesee County,Apr-20,122
Lab extraction kit,Genesee County,May-20,125
Lab extraction kit,Genesee County,Jun-20,122
Lab extraction kit,Genesee County,Jul-20,117
Lab extraction kit,Genesee County,Aug-20,124
Lab extraction kit,Genesee County,Sep-20,125
Lab extraction kit,Genesee County,Oct-20,123
Lab extraction kit,Genesee County,Nov-20,118
Lab extraction kit,Genesee County,Dec-20,124
Lab extraction kit,Washtenaw County,Jan-20,31
Lab extraction kit,Washtenaw County,Feb-20,29
Lab extraction kit,Washtenaw County,Mar-20,28
Lab extraction kit,Washtenaw County,Apr-20,30
Lab extraction kit,Washtenaw County,May-20,34
Lab extraction kit,Washtenaw County,Jun-20,31
Lab extraction kit,Washtenaw County,Jul-20,25
Lab extraction kit,Washtenaw County,Aug-20,30
Lab extraction kit,Washtenaw County,Sep-20,32
Lab extraction kit,Washtenaw County,Oct-20,24
Lab extraction kit,Washtenaw County,Nov-20,33
Lab extraction kit,Washtenaw County,Dec-20,25
Lab extraction kit,Washtenaw County,Jan-20,34
Lab extraction kit,Washtenaw County,Feb-20,33
Lab extraction kit,Washtenaw County,Mar-20,29
Lab extraction kit,Washtenaw County,Apr-20,34
Lab extraction kit,Washtenaw County,May-20,36
Lab extraction kit,Washtenaw County,Jun-20,39
Lab extraction kit,Washtenaw County,Jul-20,35
Lab extraction kit,Washtenaw County,Aug-20,30
Lab extraction kit,Washtenaw County,Sep-20,33
Lab extraction kit,Washtenaw County,Oct-20,29
Lab extraction kit,Washtenaw County,Nov-20,32
Lab extraction kit,Washtenaw County,Dec-20,27
Lab extraction kit,Kent County,Jan-20,22
Lab extraction kit,Kent County,Feb-20,22
Lab extraction kit,Kent County,Mar-20,25
Lab extraction kit,Kent County,Apr-20,27
Lab extraction kit,Kent County,May-20,22
Lab extraction kit,Kent County,Jun-20,27
Lab extraction kit,Kent County,Jul-20,18
Lab extraction kit,Kent County,Aug-20,22
Lab extraction kit,Kent County,Sep-20,21
Lab extraction kit,Kent County,Oct-20,23
Lab extraction kit,Kent County,Nov-20,25
Lab extraction kit,Kent County,Dec-20,19
Lab extraction kit,Kent County,Jan-20,23
Lab extraction kit,Kent County,Feb-20,27
Lab extraction kit,Kent County,Mar-20,27
Lab extraction kit,Kent County,Apr-20,31
Lab extraction kit,Kent County,May-20,29
Lab extraction kit,Kent County,Jun-20,30
Lab extraction kit,Kent County,Jul-20,23
Lab extraction kit,Kent County,Aug-20,23
Lab extraction kit,Kent County,Sep-20,28
Lab extraction kit,Kent County,Oct-20,25
Lab extraction kit,Kent County,Nov-20,26
Lab extraction kit,Kent County,Dec-20,25
Lab extraction kit,Saginaw County,Jan-20,22
Lab extraction kit,Saginaw County,Feb-20,27
Lab extraction kit,Saginaw County,Mar-20,24
Lab extraction kit,Saginaw County,Apr-20,31
Lab extraction kit,Saginaw County,May-20,31
Lab extraction kit,Saginaw County,Jun-20,31
Lab extraction kit,Saginaw County,Jul-20,27
Lab extraction kit,Saginaw County,Aug-20,25
Lab extraction kit,Saginaw County,Sep-20,27
Lab extraction kit,Saginaw County,Oct-20,21
Lab extraction kit,Saginaw County,Nov-20,29
Lab extraction kit,Saginaw County,Dec-20,27
Lab extraction kit,Saginaw County,Jan-20,32
Lab extraction kit,Saginaw County,Feb-20,27
Lab extraction kit,Saginaw County,Mar-20,27
Lab extraction kit,Saginaw County,Apr-20,27
Lab extraction kit,Saginaw County,May-20,34
Lab extraction kit,Saginaw County,Jun-20,27
Lab extraction kit,Saginaw County,Jul-20,29
Lab extraction kit,Saginaw County,Aug-20,32
Lab extraction kit,Saginaw County,Sep-20,33
Lab extraction kit,Saginaw County,Oct-20,31
Lab extraction kit,Saginaw County,Nov-20,28
Lab extraction kit,Saginaw County,Dec-20,34
Lab extraction kit,Ingham County,Jan-20,19
Lab extraction kit,Ingham County,Feb-20,21
Lab extraction kit,Ingham County,Mar-20,12
Lab extraction kit,Ingham County,Apr-20,19
Lab extraction kit,Ingham County,May-20,21
Lab extraction kit,Ingham County,Jun-20,21
Lab extraction kit,Ingham County,Jul-20,16
Lab extraction kit,Ingham County,Aug-20,18
Lab extraction kit,Ingham County,Sep-20,17
Lab extraction kit,Ingham County,Oct-20,17
Lab extraction kit,Ingham County,Nov-20,18
Lab extraction kit,Ingham County,Dec-20,15
Lab extraction kit,Ingham County,Jan-20,21
Lab extraction kit,Ingham County,Feb-20,19
Lab extraction kit,Ingham County,Mar-20,17
Lab extraction kit,Ingham County,Apr-20,19
Lab extraction kit,Ingham County,May-20,24
Lab extraction kit,Ingham County,Jun-20,16
Lab extraction kit,Ingham County,Jul-20,19
Lab extraction kit,Ingham County,Aug-20,22
Lab extraction kit,Ingham County,Sep-20,20
Lab extraction kit,Ingham County,Oct-20,16
Lab extraction kit,Ingham County,Nov-20,17
Lab extraction kit,Ingham County,Dec-20,18
Lab extraction kit,Livingston County,Jan-20,24
Lab extraction kit,Livingston County,Feb-20,25
Lab extraction kit,Livingston County,Mar-20,24
Lab extraction kit,Livingston County,Apr-20,20
Lab extraction kit,Livingston County,May-20,24
Lab extraction kit,Livingston County,Jun-20,21
Lab extraction kit,Livingston County,Jul-20,22
Lab extraction kit,Livingston County,Aug-20,17
Lab extraction kit,Livingston County,Sep-20,21
Lab extraction kit,Livingston County,Oct-20,25
Lab extraction kit,Livingston County,Nov-20,18
Lab extraction kit,Livingston County,Dec-20,22
Lab extraction kit,Livingston County,Jan-20,26
Lab extraction kit,Livingston County,Feb-20,25
Lab extraction kit,Livingston County,Mar-20,19
Lab extraction kit,Livingston County,Apr-20,28
Lab extraction kit,Livingston County,May-20,21
Lab extraction kit,Livingston County,Jun-20,25
Lab extraction kit,Livingston County,Jul-20,22
Lab extraction kit,Livingston County,Aug-20,27
Lab extraction kit,Livingston County,Sep-20,21
Lab extraction kit,Livingston County,Oct-20,19
Lab extraction kit,Livingston County,Nov-20,19
Lab extraction kit,Livingston County,Dec-20,26
Lab extraction kit,St. Clair County,Jan-20,79
Lab extraction kit,St. Clair County,Feb-20,71
Lab extraction kit,St. Clair County,Mar-20,78
Lab extraction kit,St. Clair County,Apr-20,77
Lab extraction kit,St. Clair County,May-20,82
Lab extraction kit,St. Clair County,Jun-20,79
Lab extraction kit,St. Clair County,Jul-20,80
Lab extraction kit,St. Clair County,Aug-20,79
Lab extraction kit,St. Clair County,Sep-20,82
Lab extraction kit,St. Clair County,Oct-20,84
Lab extraction kit,St. Clair County,Nov-20,85
Lab extraction kit,St. Clair County,Dec-20,85
Lab extraction kit,St. Clair County,Jan-20,81
Lab extraction kit,St. Clair County,Feb-20,78
Lab extraction kit,St. Clair County,Mar-20,82
Lab extraction kit,St. Clair County,Apr-20,85
Lab extraction kit,St. Clair County,May-20,84
Lab extraction kit,St. Clair County,Jun-20,89
Lab extraction kit,St. Clair County,Jul-20,90
Lab extraction kit,St. Clair County,Aug-20,84
Lab extraction kit,St. Clair County,Sep-20,89
Lab extraction kit,St. Clair County,Oct-20,87
Lab extraction kit,St. Clair County,Nov-20,84
Lab extraction kit,St. Clair County,Dec-20,89
Lab extraction kit,Monroe County,Jan-20,83
Lab extraction kit,Monroe County,Feb-20,85
Lab extraction kit,Monroe County,Mar-20,86
Lab extraction kit,Monroe County,Apr-20,87
