product,market,month,value
Lab screening test kit,Kent County,Mar-20,752
Lab screening test kit,Kent County,Apr-20,729
Lab screening test kit,Kent County,May-20,746
Lab screening test kit,Kent County,Jun-20,742
Lab screening test kit,Kent County,Jul-20,746
Lab screening test kit,Kent County,Aug-20,744
Lab screening test kit,Kent County,Sep-20,713
Lab screening test kit,Kent County,Oct-20,720
Lab screening test kit,Kent County,Nov-20,721
Lab screening test kit,Kent County,Dec-20,740
Lab screening test kit,Kent County,Jan-20,720
Lab screening test kit,Kent County,Feb-20,744
Lab screening test kit,Kent County,Mar-20,716
Lab screening test kit,Kent County,Apr-20,754
Lab screening test kit,Kent County,May-20,728
Lab screening test kit,Kent County,Jun-20,714
Lab screening test kit,Kent County,Jul-20,730
Lab screening test kit,Kent County,Aug-20,753
Lab screening test kit,Kent County,Sep-20,721
Lab screening test kit,Kent County,Oct-20,749
Lab screening test kit,Kent County,Nov-20,747
Lab screening test kit,Kent County,Dec-20,724
Lab screening test kit,Saginaw County,Jan-20,749
Lab screening test kit,Saginaw County,Feb-20,742
Lab screening test kit,Saginaw County,Mar-20,714
Lab screening test kit,Saginaw County,Apr-20,758
Lab screening test kit,Saginaw County,May-20,733
Lab screening test kit,Saginaw County,Jun-20,721
Lab screening test kit,Saginaw County,Jul-20,716
Lab screening test kit,Saginaw County,Aug-20,735
Lab screening test kit,Saginaw County,Sep-20,716
Lab screening test kit,Saginaw County,Oct-20,739
Lab screening test kit,Saginaw County,Nov-20,741
Lab screening test kit,Saginaw County,Dec-20,734
Lab screening test kit,Saginaw County,Jan-20,747
Lab screening test kit,Saginaw County,Feb-20,757
Lab screening test kit,Saginaw County,Mar-20,746
Lab screening test kit,Saginaw County,Apr-20,754
Lab screening test kit,Saginaw County,May-20,721
Lab screening test kit,Saginaw County,Jun-20,730
Lab screening test kit,Saginaw County,Jul-20,744
Lab screening test kit,Saginaw County,Aug-20,722
Lab screening test kit,Saginaw County,Sep-20,742
Lab screening test kit,Saginaw County,Oct-20,745
Lab screening test kit,Saginaw County,Nov-20,721
Lab screening test kit,Saginaw County,Dec-20,746
Lab screening test kit,Ingham County,Jan-20,755
Lab screening test kit,Ingham County,Feb-20,744
Lab screening test kit,Ingham County,Mar-20,762
Lab screening test kit,Ingham County,Apr-20,749
Lab screening test kit,Ingham County,May-20,717
Lab screening test kit,Ingham County,Jun-20,762
Lab screening test kit,Ingham County,Jul-20,740
Lab screening test kit,Ingham County,Aug-20,761
Lab screening test kit,Ingham County,Sep-20,757
Lab screening test kit,Ingham County,Oct-20,732
Lab screening test kit,Ingham County,Nov-20,761
Lab screening test kit,Ingham County,Dec-20,731
Lab screening test kit,Ingham County,Jan-20,756
Lab screening test kit,Ingham County,Feb-20,725
Lab screening test kit,Ingham County,Mar-20,737
Lab screening test kit,Ingham County,Apr-20,751
Lab screening test kit,Ingham County,May-20,716
Lab screening test kit,Ingham County,Jun-20,758
Lab screening test kit,Ingham County,Jul-20,735
Lab screening test kit,Ingham County,Aug-20,714
Lab screening test kit,Ingham County,Sep-20,741
Lab screening test kit,Ingham County,Oct-20,753
Lab screening test kit,Ingham County,Nov-20,760
Lab screening test kit,Ingham County,Dec-20,730
Lab screening test kit,Livingston County,Jan-20,723
Lab screening test kit,Livingston County,Feb-20,761
Lab screening test kit,Livingston County,Mar-20,756
Lab screening test kit,Livingston County,Apr-20,713
Lab screening test kit,Livingston County,May-20,749
Lab screening test kit,Livingston County,Jun-20,722
Lab screening test kit,Livingston County,Jul-20,749
Lab screening test kit,Livingston County,Aug-20,718
Lab screening test kit,Livingston County,Sep-20,735
Lab screening test kit,Livingston County,Oct-20,745
Lab screening test kit,Livingston County,Nov-20,729
Lab screening test kit,Livingston County,Dec-20,724
Lab screening test kit,Livingston County,Jan-20,745
Lab screening test kit,Livingston County,Feb-20,729
Lab screening test kit,Livingston County,Mar-20,746
Lab screening test kit,Livingston County,Apr-20,761
Lab screening test kit,Livingston County,May-20,717
Lab screening test kit,Livingston County,Jun-20,744
Lab screening test kit,Livingston County,Jul-20,724
Lab screening test kit,Livingston County,Aug-20,727
Lab screening test kit,Livingston County,Sep-20,724
Lab screening test kit,Livingston County,Oct-20,754
Lab screening test kit,Livingston County,Nov-20,741
Lab screening test kit,Livingston County,Dec-20,754
Lab screening test kit,St. Clair County,Jan-20,746
Lab screening test kit,St. Clair County,Feb-20,719
Lab screening test kit,St. Clair County,Mar-20,734
Lab screening test kit,St. Clair County,Apr-20,716
Lab screening test kit,St. Clair County,May-20,717
Lab screening test kit,St. Clair County,Jun-20,720
Lab screening test kit,St. Clair County,Jul-20,734
Lab screening test kit,St. Clair County,Aug-20,739
Lab screening test kit,St. Clair County,Sep-20,726
Lab screening test kit,St. Clair County,Oct-20,750
Lab screening test kit,St. Clair County,Nov-20,728
Lab screening test kit,St. Clair County,Dec-20,715
Lab screening test kit,St. Clair County,Jan-20,736
Lab screening test kit,St. Clair County,Feb-20,717
Lab screening test kit,St. Clair County,Mar-20,739
Lab screening test kit,St. Clair County,Apr-20,722
Lab screening test kit,St. Clair County,May-20,718
Lab screening test kit,St. Clair County,Jun-20,736
Lab screening test kit,St. Clair County,Jul-20,728
Lab screening test kit,St. Clair County,Aug-20,713
Lab screening test kit,St. Clair County,Sep-20,754
Lab screening test kit,St. Clair County,Oct-20,715
Lab screening test kit,St. Clair County,Nov-20,755
Lab screening test kit,St. Clair County,Dec-20,746
Lab screening test kit,Monroe County,Jan-20,720
Lab screening test kit,Monroe County,Feb-20,736
Lab screening test kit,Monroe County,Mar-20,729
Lab screening test kit,Monroe County,Apr-20,761
Lab screening test kit,Monroe County,May-20,725
Lab screening test kit,Monroe County,Jun-20,729
Lab screening test kit,Monroe County,Jul-20,757
Lab screening test kit,Monroe County,Aug-20,756
Lab screening test kit,Monroe County,Sep-20,753
Lab screening test kit,Monroe County,Oct-20,742
Lab screening test kit,Monroe County,Nov-20,762
Lab screening test kit,Monroe County,Dec-20,714
Lab screening test kit,Monroe County,Jan-20,751
Lab screening test kit,Monroe County,Feb-20,747
Lab screening test kit,Monroe County,Mar-20,743
Lab screening test kit,Monroe County,Apr-20,717
Lab screening test kit,Monroe County,May-20,755
Lab screening test kit,Monroe County,Jun-20,723
Lab screening test kit,Monroe County,Jul-20,751
Lab screening test kit,Monroe County,Aug-20,728
Lab screening test kit,Monroe County,Sep-20,740
Lab screening test kit,Monroe County,Oct-20,754
Lab screening test kit,Monroe County,Nov-20,733
Lab screening test kit,Monroe County,Dec-20,740
Lab extraction kit,Wayne County,Jan-20,798
Lab extraction kit,Wayne County,Feb-20,793
Lab extraction kit,Wayne County,Mar-20,750
Lab extraction kit,Wayne County,Apr-20,781
Lab extraction kit,Wayne County,May-20,786
Lab extraction kit,Wayne County,Jun-20,778
Lab extraction kit,Wayne County,Jul-20,761
Lab extraction kit,Wayne County,Aug-20,780
Lab extraction kit,Wayne County,Sep-20,788
Lab extraction kit,Wayne County,Oct-20,772
Lab extraction kit,Wayne County,Nov-20,773
Lab extraction kit,Wayne County,Dec-20,793
Lab extraction kit,Wayne County,Jan-20,752
Lab extraction kit,Wayne County,Feb-20,771
Lab extraction kit,Wayne County,Mar-20,771
Lab extraction kit,Wayne County,Apr-20,773
Lab extraction kit,Wayne County,May-20,759
Lab extraction kit,Wayne County,Jun-20,784
Lab extraction kit,Wayne County,Jul-20,775
Lab extraction kit,Wayne County,Aug-20,768
Lab extraction kit,Wayne County,Sep-20,763
Lab extraction kit,Wayne County,Oct-20,798
Lab extraction kit,Wayne County,Nov-20,768
Lab extraction kit,Wayne County,Dec-20,776
Lab extraction kit,Oakland County,Jan-20,763
Lab extraction kit,Oakland County,Feb-20,774
Lab extraction kit,Oakland County,Mar-20,763
Lab extraction kit,Oakland County,Apr-20,768
Lab extraction kit,Oakland County,May-20,760
Lab extraction kit,Oakland County,Jun-20,762
Lab extraction kit,Oakland County,Jul-20,784
Lab extraction kit,Oakland County,Aug-20,758
Lab extraction kit,Oakland County,Sep-20,777
Lab extraction kit,Oakland County,Oct-20,767
Lab extraction kit,Oakland County,Nov-20,775
Lab extraction kit,Oakland County,Dec-20,795
Lab extraction kit,Oakland County,Jan-20,777
Lab extraction kit,Oakland County,Feb-20,773
Lab extraction kit,Oakland County,Mar-20,770
Lab extraction kit,Oakland County,Apr-20,766
Lab extraction kit,Oakland County,May-20,765
Lab extraction kit,Oakland County,Jun-20,780
Lab extraction kit,Oakland County,Jul-20,751
Lab extraction kit,Oakland County,Aug-20,786
Lab extraction kit,Oakland County,Sep-20,751
Lab extraction kit,Oakland County,Oct-20,776
Lab extraction kit,Oakland County,Nov-20,773
Lab extraction kit,Oakland County,Dec-20,760
Lab extraction kit,Macomb County,Jan-20,753
Lab extraction kit,Macomb County,Feb-20,782
Lab extraction kit,Macomb County,Mar-20,756
Lab extraction kit,Macomb County,Apr-20,773
Lab extraction kit,Macomb County,May-20,758
Lab extraction kit,Macomb County,Jun-20,775
Lab extraction kit,Macomb County,Jul-20,780
Lab extraction kit,Macomb County,Aug-20,760
Lab extraction kit,Macomb County,Sep-20,758
Lab extraction kit,Macomb County,Oct-20,778
Lab extraction kit,Macomb County,Nov-20,776
Lab extraction kit,Macomb County,Dec-20,750
Lab extraction kit,Macomb County,Jan-20,798
Lab extraction kit,Macomb County,Feb-20,794
Lab extraction kit,Macomb County,Mar-20,785
Lab extraction kit,Macomb County,Apr-20,785
Lab extraction kit,Macomb County,May-20,750
Lab extraction kit,Macomb County,Jun-20,764
Lab extraction kit,Macomb County,Jul-20,779
Lab extraction kit,Macomb County,Aug-20,763
Lab extraction kit,Macomb County,Sep-20,766
Lab extraction kit,Macomb County,Oct-20,796
Lab extraction kit,Macomb County,Nov-20,758
Lab extraction kit,Macomb County,Dec-20,757
Lab extraction kit,Genesee County,Jan-20,753
Lab extraction kit,Genesee County,Feb-20,770
Lab extraction kit,Genesee County,Mar-20,775
Lab extraction kit,Genesee County,Apr-20,780
Lab extraction kit,Genesee County,May-20,792
Lab extraction kit,Genesee County,Jun-20,774
Lab extraction kit,Genesee County,Jul-20,770
Lab extraction kit,Genesee County,Aug-20,770
Lab extraction kit,Genesee County,Sep-20,784
Lab extraction kit,Genesee County,Oct-20,791
Lab extraction kit,Genesee County,Nov-20,780
Lab extraction kit,Genesee County,Dec-20,761
Lab extraction kit,Genesee County,Jan-20,777
Lab extraction kit,Genesee County,Feb-20,788
Lab extraction kit,Genesee County,Mar-20,764
Lab extraction kit,Genesee County,Apr-20,782
Lab extraction kit,Genesee County,May-20,779
Lab extraction kit,Genesee County,Jun-20,791
Lab extraction kit,Genesee County,Jul-20,760
Lab extraction kit,Genesee County,Aug-20,787
Lab extraction kit,Genesee County,Sep-20,779
Lab extraction kit,Genesee County,Oct-20,783
Lab extraction kit,Genesee County,Nov-20,764
Lab extraction kit,Genesee County,Dec-20,777
Lab extraction kit,Washtenaw County,Jan-20,757
Lab extraction kit,Washtenaw County,Feb-20,757
Lab extraction kit,Washtenaw County,Mar-20,777
Lab extraction kit,Washtenaw County,Apr-20,767
Lab extraction kit,Washtenaw County,May-20,786
Lab extraction kit,Washtenaw County,Jun-20,751
Lab extraction kit,Washtenaw County,Jul-20,771
Lab extraction kit,Washtenaw County,Aug-20,768
Lab extraction kit,Washtenaw County,Sep-20,772
Lab extraction kit,Washtenaw County,Oct-20,749
Lab extraction kit,Washtenaw County,Nov-20,783
Lab extraction kit,Washtenaw County,Dec-20,754
Lab extraction kit,Washtenaw County,Jan-20,785
Lab extraction kit,Washtenaw County,Feb-20,784
Lab extraction kit,Washtenaw County,Mar-20,772
Lab extraction kit,Washtenaw County,Apr-20,791
Lab extraction kit,Washtenaw County,May-20,790
Lab extraction kit,Washtenaw County,Jun-20,754
Lab extraction kit,Washtenaw County,Jul-20,763
Lab extraction kit,Washtenaw County,Aug-20,765
Lab extraction kit,Washtenaw County,Sep-20,753
Lab extraction kit,Washtenaw County,Oct-20,786
Lab extraction kit,Washtenaw County,Nov-20,797
Lab extraction kit,Washtenaw County,Dec-20,785
Lab extraction kit,Kent County,Jan-20,750
Lab extraction kit,Kent County,Feb-20,787
Lab extraction kit,Kent County,Mar-20,765
Lab extraction kit,Kent County,Apr-20,762
Lab extraction kit,Kent County,May-20,798
Lab extraction kit,Kent County,Jun-20,785
Lab extraction kit,Kent County,Jul-20,785
Lab extraction kit,Kent County,Aug-20,775
Lab extraction kit,Kent County,Sep-20,752
Lab extraction kit,Kent County,Oct-20,789
Lab extraction kit,Kent County,Nov-20,772
Lab extraction kit,Kent County,Dec-20,769
Lab extraction kit,Kent County,Jan-20,779
Lab extraction kit,Kent County,Feb-20,791
Lab extraction kit,Kent County,Mar-20,765
Lab extraction kit,Kent County,Apr-20,780
Lab extraction kit,Kent County,May-20,792
Lab extraction kit,Kent County,Jun-20,749
Lab extraction kit,Kent County,Jul-20,797
Lab extraction kit,Kent County,Aug-20,775
Lab extraction kit,Kent County,Sep-20,797
Lab extraction kit,Kent County,Oct-20,773
Lab extraction kit,Kent County,Nov-20,755
Lab extraction kit,Kent County,Dec-20,753
Lab extraction kit,Saginaw County,Jan-20,793
Lab extraction kit,Saginaw County,Feb-20,774
Lab extraction kit,Saginaw County,Mar-20,773
Lab extraction kit,Saginaw County,Apr-20,771
Lab extraction kit,Saginaw County,May-20,785
Lab extraction kit,Saginaw County,Jun-20,763
Lab extraction kit,Saginaw County,Jul-20,770
Lab extraction kit,Saginaw County,Aug-20,772
Lab extraction kit,Saginaw County,Sep-20,791
Lab extraction kit,Saginaw County,Oct-20,786
Lab extraction kit,Saginaw County,Nov-20,790
Lab extraction kit,Saginaw County,Dec-20,798
Lab extraction kit,Saginaw County,Jan-20,789
Lab extraction kit,Saginaw County,Feb-20,769
Lab extraction kit,Saginaw County,Mar-20,788
Lab extraction kit,Saginaw County,Apr-20,760
Lab extraction kit,Saginaw County,May-20,780
Lab extraction kit,Saginaw County,Jun-20,787
Lab extraction kit,Saginaw County,Jul-20,750
Lab extraction kit,Saginaw County,Aug-20,755
Lab extraction kit,Saginaw County,Sep-20,792
Lab extraction kit,Saginaw County,Oct-20,759
Lab extraction kit,Saginaw County,Nov-20,776
Lab extraction kit,Saginaw County,Dec-20,759
Lab extraction kit,Ingham County,Jan-20,765
Lab extraction kit,Ingham County,Feb-20,771
Lab extraction kit,Ingham County,Mar-20,795
Lab extraction kit,Ingham County,Apr-20,756
Lab extraction kit,Ingham County,May-20,758
Lab extraction kit,Ingham County,Jun-20,776
Lab extraction kit,Ingham County,Jul-20,764
Lab extraction kit,Ingham County,Aug-20,771
Lab extraction kit,Ingham County,Sep-20,753
Lab extraction kit,Ingham County,Oct-20,781
Lab extraction kit,Ingham County,Nov-20,760
Lab extraction kit,Ingham County,Dec-20,766
Lab extraction kit,Ingham County,Jan-20,795
Lab extraction kit,Ingham County,Feb-20,786
Lab extraction kit,Ingham County,Mar-20,756
Lab extraction kit,Ingham County,Apr-20,760
Lab extraction kit,Ingham County,May-20,783
Lab extraction kit,Ingham County,Jun-20,757
Lab extraction kit,Ingham County,Jul-20,767
Lab extraction kit,Ingham County,Aug-20,766
Lab extraction kit,Ingham County,Sep-20,758
Lab extraction kit,Ingham County,Oct-20,775
Lab extraction kit,Ingham County,Nov-20,783
Lab extraction kit,Ingham County,Dec-20,773
Lab extraction kit,Livingston County,Jan-20,767
Lab extraction kit,Livingston County,Feb-20,762
Lab extraction kit,Livingston County,Mar-20,793
Lab extraction kit,Livingston County,Apr-20,788
Lab extraction kit,Livingston County,May-20,792
Lab extraction kit,Livingston County,Jun-20,786
Lab extraction kit,Livingston County,Jul-20,768
Lab extraction kit,Livingston County,Aug-20,752
Lab extraction kit,Livingston County,Sep-20,794
Lab extraction kit,Livingston County,Oct-20,772
Lab extraction kit,Livingston County,Nov-20,760
Lab extraction kit,Livingston County,Dec-20,754
Lab extraction kit,Livingston County,Jan-20,760
Lab extraction kit,Livingston County,Feb-20,798
Lab extraction kit,Livingston County,Mar-20,749
Lab extraction kit,Livingston County,Apr-20,750
Lab extraction kit,Livingston County,May-20,784
Lab extraction kit,Livingston County,Jun-20,757
Lab extraction kit,Livingston County,Jul-20,797
Lab extraction kit,Livingston County,Aug-20,773
Lab extraction kit,Livingston County,Sep-20,793
Lab extraction kit,Livingston County,Oct-20,782
Lab extraction kit,Livingston County,Nov-20,762
Lab extraction kit,Livingston County,Dec-20,752
Lab extraction kit,St. Clair County,Jan-20,794
Lab extraction kit,St. Clair County,Feb-20,776
Lab extraction kit,St. Clair County,Mar-20,786
Lab extraction kit,St. Clair County,Apr-20,767
Lab extraction kit,St. Clair County,May-20,792
Lab extraction kit,St. Clair County,Jun-20,797
Lab extraction kit,St. Clair County,Jul-20,784
