product,market,month,demand,allocation,absdiff,reldiff
Lab extraction kit,Monroe County,Mar-20,88.0,85,3,3.3707865168539324
Lab extraction kit,Monroe County,Apr-20,90.5,85,5,6.0109289617486334
Lab extraction kit,Monroe County,May-20,91.5,86,5,5.945945945945946
Lab extraction kit,Monroe County,Jun-20,91.5,85,6,7.027027027027027
Lab extraction kit,Monroe County,Jul-20,87.5,86,1,1.694915254237288
Lab extraction kit,Monroe County,Aug-20,90.5,87,3,3.8251366120218577
Lab extraction kit,Monroe County,Sep-20,93.5,93,0,0.5291005291005291
Wipes,Wayne County,Jan-20,124.5,121,3,2.7888446215139444
Wipes,Wayne County,Feb-20,129.5,126,3,2.681992337164751
Wipes,Wayne County,Mar-20,137.0,133,4,2.898550724637681
Wipes,Wayne County,Apr-20,140.5,135,5,3.8869257950530036
Wipes,Wayne County,May-20,136.5,130,6,4.7272727272727275
Wipes,Wayne County,Jun-20,146.0,139,7,4.761904761904762
Wipes,Wayne County,Jul-20,144.5,143,1,1.0309278350515463
Wipes,Wayne County,Aug-20,141.5,137,4,3.1578947368421053
Wipes,Wayne County,Sep-20,149.5,148,1,0.9966777408637874
Wipes,Oakland County,Jan-20,18.5,19,0,2.5641025641025643
Wipes,Oakland County,Feb-20,17.5,18,0,2.7027027027027026
Wipes,Oakland County,Mar-20,15.0,15,0,0.0
Wipes,Oakland County,Apr-20,18.0,16,2,10.526315789473685
Wipes,Oakland County,May-20,18.0,16,2,10.526315789473685
Wipes,Oakland County,Jun-20,15.5,12,3,21.21212121212121
Wipes,Oakland County,Jul-20,14.5,16,1,9.67741935483871
Wipes,Oakland County,Aug-20,20.0,18,2,9.523809523809524
Wipes,Oakland County,Sep-20,19.0,19,0,0.0
Wipes,Macomb County,Jan-20,68.0,67,1,1.4492753623188406
Wipes,Macomb County,Feb-20,66.0,64,2,2.985074626865672
Wipes,Macomb County,Mar-20,68.5,66,2,3.597122302158273
Wipes,Macomb County,Apr-20,74.0,70,4,5.333333333333333
Wipes,Macomb County,May-20,71.5,67,4,6.206896551724138
Wipes,Macomb County,Jun-20,75.0,70,5,6.578947368421052
Wipes,Macomb County,Jul-20,72.5,73,0,0.6802721088435374
Wipes,Macomb County,Aug-20,72.5,70,2,3.401360544217687
Wipes,Macomb County,Sep-20,75.5,75,0,0.6535947712418301
Wipes,Genesee County,Jan-20,100.5,98,2,2.4630541871921183
Wipes,Genesee County,Feb-20,107.5,104,3,3.225806451612903
Wipes,Genesee County,Mar-20,109.5,106,3,3.167420814479638
Wipes,Genesee County,Apr-20,113.5,108,5,4.8034934497816595
Wipes,Genesee County,May-20,113.5,107,6,5.676855895196507
Wipes,Genesee County,Jun-20,117.5,112,5,4.641350210970464
Wipes,Genesee County,Jul-20,115.0,114,1,0.8620689655172413
Wipes,Genesee County,Aug-20,117.5,114,3,2.9535864978902953
Wipes,Genesee County,Sep-20,121.5,121,0,0.40816326530612246
Wipes,Washtenaw County,Jan-20,31.0,31,0,0.0
Wipes,Washtenaw County,Feb-20,36.0,36,0,0.0
Wipes,Washtenaw County,Mar-20,37.0,36,1,2.6315789473684212
Wipes,Washtenaw County,Apr-20,37.5,35,2,6.4935064935064934
Wipes,Washtenaw County,May-20,37.0,35,2,5.2631578947368425
Wipes,Washtenaw County,Jun-20,39.5,36,3,8.641975308641975
Wipes,Washtenaw County,Jul-20,34.0,35,1,2.857142857142857
Wipes,Washtenaw County,Aug-20,40.5,39,1,3.6144578313253013
Wipes,Washtenaw County,Sep-20,39.5,39,0,1.2345679012345678
Wipes,Kent County,Jan-20,38.5,38,0,1.2658227848101267
Wipes,Kent County,Feb-20,43.0,42,1,2.272727272727273
Wipes,Kent County,Mar-20,40.5,39,1,3.6144578313253013
Wipes,Kent County,Apr-20,44.0,41,3,6.666666666666667
Wipes,Kent County,May-20,47.0,44,3,6.25
Wipes,Kent County,Jun-20,48.5,44,4,9.090909090909092
Wipes,Kent County,Jul-20,44.5,46,1,3.2967032967032965
Wipes,Kent County,Aug-20,44.0,42,2,4.444444444444445
Wipes,Kent County,Sep-20,48.5,48,0,1.0101010101010102
Wipes,Saginaw County,Jan-20,68.5,67,1,2.158273381294964
Wipes,Saginaw County,Feb-20,67.5,65,2,3.6496350364963503
Wipes,Saginaw County,Mar-20,71.0,69,2,2.7777777777777777
Wipes,Saginaw County,Apr-20,80.5,77,3,4.294478527607362
Wipes,Saginaw County,May-20,78.0,74,4,5.063291139240507
Wipes,Saginaw County,Jun-20,80.0,75,5,6.172839506172839
Wipes,Saginaw County,Jul-20,70.0,70,0,0.0
Wipes,Saginaw County,Aug-20,76.5,74,2,3.225806451612903
Wipes,Saginaw County,Sep-20,77.5,77,0,0.6369426751592356
Wipes,Ingham County,Jan-20,76.5,75,1,1.935483870967742
Wipes,Ingham County,Feb-20,74.5,72,2,3.3112582781456954
Wipes,Ingham County,Mar-20,72.0,69,3,4.109589041095891
Wipes,Ingham County,Apr-20,79.5,75,4,5.590062111801243
Wipes,Ingham County,May-20,84.5,80,4,5.2631578947368425
Wipes,Ingham County,Jun-20,89.0,84,5,5.555555555555555
Wipes,Ingham County,Jul-20,78.0,78,0,0.0
Wipes,Ingham County,Aug-20,80.0,77,3,3.7037037037037037
Wipes,Ingham County,Sep-20,81.0,81,0,0.0
Wipes,Livingston County,Jan-20,42.5,42,0,1.1494252873563218
Wipes,Livingston County,Feb-20,44.5,43,1,3.2967032967032965
Wipes,Livingston County,Mar-20,43.5,42,1,3.3707865168539324
Wipes,Livingston County,Apr-20,46.5,43,3,7.368421052631579
Wipes,Livingston County,May-20,50.0,46,4,7.8431372549019605
Wipes,Livingston County,Jun-20,48.5,44,4,9.090909090909092
Wipes,Livingston County,Jul-20,43.0,44,1,2.272727272727273
Wipes,Livingston County,Aug-20,44.5,43,1,3.2967032967032965
Wipes,Livingston County,Sep-20,44.5,44,0,1.098901098901099
Wipes,St. Clair County,Jan-20,44.5,44,0,1.098901098901099
Wipes,St. Clair County,Feb-20,45.0,44,1,2.1739130434782608
Wipes,St. Clair County,Mar-20,46.0,45,1,2.127659574468085
Wipes,St. Clair County,Apr-20,44.5,42,2,5.4945054945054945
Wipes,St. Clair County,May-20,47.0,43,4,8.333333333333334
Wipes,St. Clair County,Jun-20,48.0,44,4,8.16326530612245
Wipes,St. Clair County,Jul-20,49.0,50,1,2.0
Wipes,St. Clair County,Aug-20,51.0,49,2,3.8461538461538463
Wipes,St. Clair County,Sep-20,50.0,50,0,0.0
Wipes,Monroe County,Jan-20,84.0,82,2,2.3529411764705883
Wipes,Monroe County,Feb-20,85.0,82,3,3.488372093023256
Wipes,Monroe County,Mar-20,84.5,81,3,4.093567251461988
Wipes,Monroe County,Apr-20,88.5,84,4,5.027932960893855
Wipes,Monroe County,May-20,92.0,87,5,5.376344086021505
Wipes,Monroe County,Jun-20,94.5,89,5,5.7591623036649215
Wipes,Monroe County,Jul-20,96.5,96,0,0.5128205128205128
Wipes,Monroe County,Aug-20,100.5,97,3,3.4482758620689653
Wipes,Monroe County,Sep-20,104.0,104,0,0.0
powered air purifying respirators,Wayne County,Jan-20,58.5,58,0,0.8403361344537815
powered air purifying respirators,Wayne County,Feb-20,59.0,57,2,3.3333333333333335
powered air purifying respirators,Wayne County,Mar-20,65.5,63,2,3.7593984962406015
powered air purifying respirators,Wayne County,Apr-20,63.5,60,3,5.426356589147287
powered air purifying respirators,Wayne County,May-20,66.5,62,4,6.666666666666667
powered air purifying respirators,Wayne County,Jun-20,69.5,65,4,6.382978723404255
powered air purifying respirators,Wayne County,Jul-20,70.0,70,0,0.0
powered air purifying respirators,Wayne County,Aug-20,71.0,69,2,2.7777777777777777
powered air purifying respirators,Wayne County,Sep-20,70.0,70,0,0.0
powered air purifying respirators,Oakland County,Jan-20,23.0,23,0,0.0
powered air purifying respirators,Oakland County,Feb-20,23.5,23,0,2.0408163265306123
powered air purifying respirators,Oakland County,Mar-20,28.0,27,1,3.4482758620689653
powered air purifying respirators,Oakland County,Apr-20,24.5,22,2,9.803921568627452
powered air purifying respirators,Oakland County,May-20,26.5,24,2,9.090909090909092
powered air purifying respirators,Oakland County,Jun-20,27.5,24,3,12.280701754385966
powered air purifying respirators,Oakland County,Jul-20,24.5,25,0,1.9607843137254901
powered air purifying respirators,Oakland County,Aug-20,26.5,25,1,5.454545454545454
powered air purifying respirators,Oakland County,Sep-20,25.5,25,0,1.8867924528301887
powered air purifying respirators,Macomb County,Jan-20,10.0,11,1,9.090909090909092
powered air purifying respirators,Macomb County,Feb-20,9.5,10,0,4.761904761904762
powered air purifying respirators,Macomb County,Mar-20,14.0,14,0,0.0
powered air purifying respirators,Macomb County,Apr-20,12.5,11,1,11.11111111111111
powered air purifying respirators,Macomb County,May-20,12.5,10,2,18.51851851851852
powered air purifying respirators,Macomb County,Jun-20,11.5,9,2,20.0
powered air purifying respirators,Macomb County,Jul-20,12.0,13,1,7.6923076923076925
powered air purifying respirators,Macomb County,Aug-20,12.5,11,1,11.11111111111111
powered air purifying respirators,Macomb County,Sep-20,9.5,9,0,4.761904761904762
powered air purifying respirators,Genesee County,Jan-20,106.0,104,2,1.8691588785046729
powered air purifying respirators,Genesee County,Feb-20,111.5,109,2,2.2222222222222223
powered air purifying respirators,Genesee County,Mar-20,116.5,113,3,2.978723404255319
powered air purifying respirators,Genesee County,Apr-20,117.5,112,5,4.641350210970464
powered air purifying respirators,Genesee County,May-20,124.0,118,6,4.8
powered air purifying respirators,Genesee County,Jun-20,125.0,119,6,4.761904761904762
powered air purifying respirators,Genesee County,Jul-20,123.5,122,1,1.2048192771084338
powered air purifying respirators,Genesee County,Aug-20,125.0,121,4,3.1746031746031744
powered air purifying respirators,Genesee County,Sep-20,127.0,126,1,0.78125
powered air purifying respirators,Washtenaw County,Jan-20,34.0,34,0,0.0
powered air purifying respirators,Washtenaw County,Feb-20,35.0,35,0,0.0
powered air purifying respirators,Washtenaw County,Mar-20,36.0,35,1,2.7027027027027026
powered air purifying respirators,Washtenaw County,Apr-20,42.5,40,2,5.747126436781609
powered air purifying respirators,Washtenaw County,May-20,41.5,39,2,5.882352941176471
powered air purifying respirators,Washtenaw County,Jun-20,46.0,42,4,8.51063829787234
powered air purifying respirators,Washtenaw County,Jul-20,39.0,40,1,2.5
powered air purifying respirators,Washtenaw County,Aug-20,40.0,39,1,2.4390243902439024
powered air purifying respirators,Washtenaw County,Sep-20,43.0,43,0,0.0
powered air purifying respirators,Kent County,Jan-20,97.5,95,2,2.5380710659898478
powered air purifying respirators,Kent County,Feb-20,104.0,101,3,2.857142857142857
powered air purifying respirators,Kent County,Mar-20,103.5,100,3,3.349282296650718
powered air purifying respirators,Kent County,Apr-20,108.0,103,5,4.587155963302752
powered air purifying respirators,Kent County,May-20,112.5,107,5,4.845814977973569
powered air purifying respirators,Kent County,Jun-20,118.5,112,6,5.439330543933054
powered air purifying respirators,Kent County,Jul-20,109.0,108,1,0.9090909090909091
powered air purifying respirators,Kent County,Aug-20,109.0,105,4,3.6363636363636362
powered air purifying respirators,Kent County,Sep-20,116.5,115,1,1.2765957446808511
powered air purifying respirators,Saginaw County,Jan-20,136.5,133,3,2.5454545454545454
powered air purifying respirators,Saginaw County,Feb-20,144.0,140,4,2.7586206896551726
powered air purifying respirators,Saginaw County,Mar-20,150.0,145,5,3.3112582781456954
powered air purifying respirators,Saginaw County,Apr-20,157.5,152,5,3.470031545741325
powered air purifying respirators,Saginaw County,May-20,163.5,157,6,3.951367781155015
powered air purifying respirators,Saginaw County,Jun-20,168.5,162,6,3.8348082595870205
powered air purifying respirators,Saginaw County,Jul-20,153.0,151,2,1.2987012987012987
powered air purifying respirators,Saginaw County,Aug-20,156.0,151,5,3.1847133757961785
powered air purifying respirators,Saginaw County,Sep-20,156.0,154,2,1.2738853503184713
powered air purifying respirators,Ingham County,Jan-20,59.0,58,1,1.6666666666666667
powered air purifying respirators,Ingham County,Feb-20,59.0,58,1,1.6666666666666667
powered air purifying respirators,Ingham County,Mar-20,61.5,59,2,4.0
powered air purifying respirators,Ingham County,Apr-20,63.0,60,3,4.6875
powered air purifying respirators,Ingham County,May-20,66.0,62,4,5.970149253731344
powered air purifying respirators,Ingham County,Jun-20,64.5,60,4,6.870229007633588
powered air purifying respirators,Ingham County,Jul-20,64.5,65,0,0.7633587786259542
powered air purifying respirators,Ingham County,Aug-20,60.5,58,2,4.065040650406504
powered air purifying respirators,Ingham County,Sep-20,64.0,64,0,0.0
powered air purifying respirators,Livingston County,Jan-20,129.0,126,3,2.3076923076923075
powered air purifying respirators,Livingston County,Feb-20,137.5,134,3,2.527075812274368
powered air purifying respirators,Livingston County,Mar-20,140.0,135,5,3.5460992907801416
powered air purifying respirators,Livingston County,Apr-20,149.5,144,5,3.654485049833887
powered air purifying respirators,Livingston County,May-20,156.5,150,6,4.126984126984127
powered air purifying respirators,Livingston County,Jun-20,161.0,154,7,4.320987654320987
powered air purifying respirators,Livingston County,Jul-20,144.5,143,1,1.0309278350515463
powered air purifying respirators,Livingston County,Aug-20,146.0,142,4,2.7210884353741496
powered air purifying respirators,Livingston County,Sep-20,148.5,147,1,1.0033444816053512
powered air purifying respirators,St. Clair County,Jan-20,73.0,72,1,1.3513513513513513
powered air purifying respirators,St. Clair County,Feb-20,70.0,68,2,2.816901408450704
powered air purifying respirators,St. Clair County,Mar-20,79.5,77,2,3.1055900621118013
powered air purifying respirators,St. Clair County,Apr-20,81.5,78,3,4.242424242424242
powered air purifying respirators,St. Clair County,May-20,77.5,73,4,5.732484076433121
powered air purifying respirators,St. Clair County,Jun-20,82.0,77,5,6.024096385542169
powered air purifying respirators,St. Clair County,Jul-20,83.0,83,0,0.0
powered air purifying respirators,St. Clair County,Aug-20,90.0,87,3,3.2967032967032965
powered air purifying respirators,St. Clair County,Sep-20,87.5,87,0,0.5649717514124294
powered air purifying respirators,Monroe County,Jan-20,57.5,57,0,0.8547008547008547
powered air purifying respirators,Monroe County,Feb-20,64.0,62,2,3.076923076923077
powered air purifying respirators,Monroe County,Mar-20,66.5,64,2,3.7037037037037037
powered air purifying respirators,Monroe County,Apr-20,68.0,64,4,5.797101449275362
powered air purifying respirators,Monroe County,May-20,68.0,65,3,4.3478260869565215
powered air purifying respirators,Monroe County,Jun-20,70.0,66,4,5.633802816901408
powered air purifying respirators,Monroe County,Jul-20,72.5,73,0,0.6802721088435374
powered air purifying respirators,Monroe County,Aug-20,73.0,71,2,2.7027027027027026
powered air purifying respirators,Monroe County,Sep-20,78.0,78,0,0.0
Alcohol-based hand rub,Wayne County,Jan-20,8.5,9,0,5.2631578947368425
Alcohol-based hand rub,Wayne County,Feb-20,12.0,13,1,7.6923076923076925
Alcohol-based hand rub,Wayne County,Mar-20,8.0,8,0,0.0
Alcohol-based hand rub,Wayne County,Apr-20,11.0,10,1,8.333333333333334
Alcohol-based hand rub,Wayne County,May-20,9.0,7,2,20.0
Alcohol-based hand rub,Wayne County,Jun-20,10.5,8,2,21.73913043478261
Alcohol-based hand rub,Wayne County,Jul-20,11.5,12,0,4.0
Alcohol-based hand rub,Wayne County,Aug-20,9.5,8,1,14.285714285714286
Alcohol-based hand rub,Wayne County,Sep-20,8.5,8,0,5.2631578947368425
Alcohol-based hand rub,Oakland County,Jan-20,93.0,90,3,3.1914893617021276
Alcohol-based hand rub,Oakland County,Feb-20,89.5,85,4,4.972375690607735
Alcohol-based hand rub,Oakland County,Mar-20,92.0,88,4,4.301075268817204
Alcohol-based hand rub,Oakland County,Apr-20,86.0,80,6,6.896551724137931
Alcohol-based hand rub,Oakland County,May-20,89.0,83,6,6.666666666666667
Alcohol-based hand rub,Oakland County,Jun-20,87.0,81,6,6.818181818181818
Alcohol-based hand rub,Oakland County,Jul-20,84.0,83,1,1.1764705882352942
Alcohol-based hand rub,Oakland County,Aug-20,77.0,73,4,5.128205128205129
Alcohol-based hand rub,Oakland County,Sep-20,76.5,76,0,0.6451612903225806
Alcohol-based hand rub,Macomb County,Jan-20,35.0,35,0,0.0
Alcohol-based hand rub,Macomb County,Feb-20,37.5,36,1,3.896103896103896
Alcohol-based hand rub,Macomb County,Mar-20,37.0,35,2,5.2631578947368425
Alcohol-based hand rub,Macomb County,Apr-20,33.5,31,2,7.246376811594203
Alcohol-based hand rub,Macomb County,May-20,33.5,30,3,10.144927536231885
Alcohol-based hand rub,Macomb County,Jun-20,36.0,32,4,10.81081081081081
Alcohol-based hand rub,Macomb County,Jul-20,31.5,32,0,1.5384615384615385
Alcohol-based hand rub,Macomb County,Aug-20,31.5,30,1,4.615384615384615
Alcohol-based hand rub,Macomb County,Sep-20,27.0,27,0,0.0
Alcohol-based hand rub,Genesee County,Jan-20,33.0,32,1,2.9411764705882355
Alcohol-based hand rub,Genesee County,Feb-20,31.5,30,1,4.615384615384615
Alcohol-based hand rub,Genesee County,Mar-20,30.5,29,1,4.761904761904762
Alcohol-based hand rub,Genesee County,Apr-20,30.5,27,3,11.11111111111111
Alcohol-based hand rub,Genesee County,May-20,29.0,25,4,13.333333333333334
Alcohol-based hand rub,Genesee County,Jun-20,33.5,30,3,10.144927536231885
Alcohol-based hand rub,Genesee County,Jul-20,30.0,31,1,3.225806451612903
Alcohol-based hand rub,Genesee County,Aug-20,29.5,28,1,4.918032786885246
Alcohol-based hand rub,Genesee County,Sep-20,28.0,28,0,0.0
Alcohol-based hand rub,Washtenaw County,Jan-20,106.5,103,3,3.255813953488372
Alcohol-based hand rub,Washtenaw County,Feb-20,98.0,94,4,4.040404040404041
Alcohol-based hand rub,Washtenaw County,Mar-20,100.0,95,5,4.9504950495049505
Alcohol-based hand rub,Washtenaw County,Apr-20,101.0,95,6,5.882352941176471
Alcohol-based hand rub,Washtenaw County,May-20,97.0,91,6,6.122448979591836
Alcohol-based hand rub,Washtenaw County,Jun-20,97.5,90,7,7.614213197969543
Alcohol-based hand rub,Washtenaw County,Jul-20,86.5,85,1,1.7142857142857142
Alcohol-based hand rub,Washtenaw County,Aug-20,85.0,80,5,5.813953488372093
Alcohol-based hand rub,Washtenaw County,Sep-20,82.0,81,1,1.2048192771084338
Alcohol-based hand rub,Kent County,Jan-20,39.0,38,1,2.5
Alcohol-based hand rub,Kent County,Feb-20,37.5,36,1,3.896103896103896
Alcohol-based hand rub,Kent County,Mar-20,38.5,37,1,3.7974683544303796
Alcohol-based hand rub,Kent County,Apr-20,39.0,36,3,7.5
Alcohol-based hand rub,Kent County,May-20,38.0,35,3,7.6923076923076925
Alcohol-based hand rub,Kent County,Jun-20,40.0,36,4,9.75609756097561
Alcohol-based hand rub,Kent County,Jul-20,29.0,30,1,3.3333333333333335
Alcohol-based hand rub,Kent County,Aug-20,30.0,28,2,6.451612903225806
Alcohol-based hand rub,Kent County,Sep-20,33.0,33,0,0.0
Alcohol-based hand rub,Saginaw County,Jan-20,39.0,38,1,2.5
Alcohol-based hand rub,Saginaw County,Feb-20,31.5,30,1,4.615384615384615
Alcohol-based hand rub,Saginaw County,Mar-20,37.5,36,1,3.896103896103896
Alcohol-based hand rub,Saginaw County,Apr-20,35.5,32,3,9.58904109589041
Alcohol-based hand rub,Saginaw County,May-20,32.5,29,3,10.447761194029852
Alcohol-based hand rub,Saginaw County,Jun-20,32.0,28,4,12.121212121212121
Alcohol-based hand rub,Saginaw County,Jul-20,31.0,32,1,3.125
Alcohol-based hand rub,Saginaw County,Aug-20,29.5,27,2,8.19672131147541
Alcohol-based hand rub,Saginaw County,Sep-20,30.0,30,0,0.0
Alcohol-based hand rub,Ingham County,Jan-20,51.5,50,1,2.857142857142857
