plant,product,month,capacity,production,absdiff,reldiff
MI-GrandRapids,BioHazard Liner bags 2gallon,Sep-20,221,75,146,65.76576576576576
MI-GrandRapids,BioHazard Liner bags 44gallon,Jan-20,223,0,223,99.55357142857143
MI-GrandRapids,BioHazard Liner bags 44gallon,Feb-20,223,0,223,99.55357142857143
MI-GrandRapids,BioHazard Liner bags 44gallon,Mar-20,223,0,223,99.55357142857143
MI-GrandRapids,BioHazard Liner bags 44gallon,Apr-20,223,0,223,99.55357142857143
MI-GrandRapids,BioHazard Liner bags 44gallon,May-20,223,0,223,99.55357142857143
MI-GrandRapids,BioHazard Liner bags 44gallon,Jun-20,223,0,223,99.55357142857143
MI-GrandRapids,BioHazard Liner bags 44gallon,Jul-20,223,0,223,99.55357142857143
MI-GrandRapids,BioHazard Liner bags 44gallon,Aug-20,223,0,223,99.55357142857143
MI-GrandRapids,BioHazard Liner bags 44gallon,Sep-20,223,0,223,99.55357142857143
MI-GrandRapids,Blue Solied Linen bags,Jan-20,193,193,0,0.0
MI-GrandRapids,Blue Solied Linen bags,Feb-20,193,193,0,0.0
MI-GrandRapids,Blue Solied Linen bags,Mar-20,193,193,0,0.0
MI-GrandRapids,Blue Solied Linen bags,Apr-20,193,191,2,1.0309278350515463
MI-GrandRapids,Blue Solied Linen bags,May-20,193,193,0,0.0
MI-GrandRapids,Blue Solied Linen bags,Jun-20,193,193,0,0.0
MI-GrandRapids,Blue Solied Linen bags,Jul-20,193,193,0,0.0
MI-GrandRapids,Blue Solied Linen bags,Aug-20,193,193,0,0.0
MI-GrandRapids,Blue Solied Linen bags,Sep-20,193,193,0,0.0
MI-GrandRapids,Syringes,Jan-20,126,0,126,99.21259842519684
MI-GrandRapids,Syringes,Feb-20,126,0,126,99.21259842519684
MI-GrandRapids,Syringes,Mar-20,126,0,126,99.21259842519684
MI-GrandRapids,Syringes,Apr-20,126,0,126,99.21259842519684
MI-GrandRapids,Syringes,May-20,126,0,126,99.21259842519684
MI-GrandRapids,Syringes,Jun-20,126,0,126,99.21259842519684
MI-GrandRapids,Syringes,Jul-20,126,0,126,99.21259842519684
MI-GrandRapids,Syringes,Aug-20,126,0,126,99.21259842519684
MI-GrandRapids,Syringes,Sep-20,126,0,126,99.21259842519684
MI-GrandRapids,IV Catheters,Jan-20,66,66,0,0.0
MI-GrandRapids,IV Catheters,Feb-20,66,66,0,0.0
MI-GrandRapids,IV Catheters,Mar-20,66,66,0,0.0
MI-GrandRapids,IV Catheters,Apr-20,66,66,0,0.0
MI-GrandRapids,IV Catheters,May-20,66,66,0,0.0
MI-GrandRapids,IV Catheters,Jun-20,66,66,0,0.0
MI-GrandRapids,IV Catheters,Jul-20,66,66,0,0.0
MI-GrandRapids,IV Catheters,Aug-20,66,66,0,0.0
MI-GrandRapids,IV Catheters,Sep-20,66,66,0,0.0
MI-GrandRapids,Needles,Jan-20,241,241,0,0.0
MI-GrandRapids,Needles,Feb-20,241,241,0,0.0
MI-GrandRapids,Needles,Mar-20,241,241,0,0.0
MI-GrandRapids,Needles,Apr-20,241,241,0,0.0
MI-GrandRapids,Needles,May-20,241,241,0,0.0
MI-GrandRapids,Needles,Jun-20,241,241,0,0.0
MI-GrandRapids,Needles,Jul-20,241,241,0,0.0
MI-GrandRapids,Needles,Aug-20,241,241,0,0.0
MI-GrandRapids,Needles,Sep-20,241,241,0,0.0
MI-GrandRapids,Surface Disinfectant 1 Gallon,Jan-20,218,218,0,0.0
MI-GrandRapids,Surface Disinfectant 1 Gallon,Feb-20,218,218,0,0.0
MI-GrandRapids,Surface Disinfectant 1 Gallon,Mar-20,218,218,0,0.0
MI-GrandRapids,Surface Disinfectant 1 Gallon,Apr-20,218,218,0,0.0
MI-GrandRapids,Surface Disinfectant 1 Gallon,May-20,218,218,0,0.0
MI-GrandRapids,Surface Disinfectant 1 Gallon,Jun-20,218,218,0,0.0
MI-GrandRapids,Surface Disinfectant 1 Gallon,Jul-20,218,218,0,0.0
MI-GrandRapids,Surface Disinfectant 1 Gallon,Aug-20,218,218,0,0.0
MI-GrandRapids,Surface Disinfectant 1 Gallon,Sep-20,218,218,0,0.0
MI-Farmington,Gown protective,Jan-20,129,129,0,0.0
MI-Farmington,Gown protective,Feb-20,129,129,0,0.0
MI-Farmington,Gown protective,Mar-20,129,129,0,0.0
MI-Farmington,Gown protective,Apr-20,129,129,0,0.0
MI-Farmington,Gown protective,May-20,129,129,0,0.0
MI-Farmington,Gown protective,Jun-20,129,129,0,0.0
MI-Farmington,Gown protective,Jul-20,129,129,0,0.0
MI-Farmington,Gown protective,Aug-20,129,129,0,0.0
MI-Farmington,Gown protective,Sep-20,129,129,0,0.0
MI-Farmington,Scrubs tops,Jan-20,119,0,119,99.16666666666667
MI-Farmington,Scrubs tops,Feb-20,119,0,119,99.16666666666667
MI-Farmington,Scrubs tops,Mar-20,119,0,119,99.16666666666667
MI-Farmington,Scrubs tops,Apr-20,119,0,119,99.16666666666667
MI-Farmington,Scrubs tops,May-20,119,0,119,99.16666666666667
MI-Farmington,Scrubs tops,Jun-20,119,0,119,99.16666666666667
MI-Farmington,Scrubs tops,Jul-20,119,0,119,99.16666666666667
MI-Farmington,Scrubs tops,Aug-20,119,0,119,99.16666666666667
MI-Farmington,Scrubs tops,Sep-20,119,0,119,99.16666666666667
MI-Farmington,Lab screening test kit,Jan-20,113,113,0,0.0
MI-Farmington,Lab screening test kit,Feb-20,113,113,0,0.0
MI-Farmington,Lab screening test kit,Mar-20,113,113,0,0.0
MI-Farmington,Lab screening test kit,Apr-20,113,113,0,0.0
MI-Farmington,Lab screening test kit,May-20,113,113,0,0.0
MI-Farmington,Lab screening test kit,Jun-20,113,113,0,0.0
MI-Farmington,Lab screening test kit,Jul-20,113,113,0,0.0
MI-Farmington,Lab screening test kit,Aug-20,113,113,0,0.0
MI-Farmington,Lab screening test kit,Sep-20,113,113,0,0.0
MI-Farmington,Lab extraction kit,Jan-20,265,105,160,60.150375939849624
MI-Farmington,Lab extraction kit,Feb-20,265,139,126,47.36842105263158
MI-Farmington,Lab extraction kit,Mar-20,265,114,151,56.766917293233085
MI-Farmington,Lab extraction kit,Apr-20,265,105,160,60.150375939849624
MI-Farmington,Lab extraction kit,May-20,265,149,116,43.609022556390975
MI-Farmington,Lab extraction kit,Jun-20,265,115,150,56.390977443609025
MI-Farmington,Lab extraction kit,Jul-20,265,229,36,13.533834586466165
MI-Farmington,Lab extraction kit,Aug-20,265,165,100,37.59398496240601
MI-Farmington,Lab extraction kit,Sep-20,265,233,32,12.030075187969924
MI-Farmington,powered air purifying respirators,Jan-20,196,196,0,0.0
MI-Farmington,powered air purifying respirators,Feb-20,196,196,0,0.0
MI-Farmington,powered air purifying respirators,Mar-20,196,193,3,1.5228426395939085
MI-Farmington,powered air purifying respirators,Apr-20,196,196,0,0.0
MI-Farmington,powered air purifying respirators,May-20,196,196,0,0.0
MI-Farmington,powered air purifying respirators,Jun-20,196,196,0,0.0
MI-Farmington,powered air purifying respirators,Jul-20,196,196,0,0.0
MI-Farmington,powered air purifying respirators,Aug-20,196,196,0,0.0
MI-Farmington,powered air purifying respirators,Sep-20,196,196,0,0.0
MI-Farmington,Wipes,Jan-20,36,36,0,0.0
MI-Farmington,Wipes,Feb-20,36,36,0,0.0
MI-Farmington,Wipes,Mar-20,36,36,0,0.0
MI-Farmington,Wipes,Apr-20,36,36,0,0.0
MI-Farmington,Wipes,May-20,36,36,0,0.0
MI-Farmington,Wipes,Jun-20,36,36,0,0.0
MI-Farmington,Wipes,Jul-20,36,36,0,0.0
MI-Farmington,Wipes,Aug-20,36,36,0,0.0
MI-Farmington,Wipes,Sep-20,36,36,0,0.0
MI-Farmington,Alcohol-based hand rub,Jan-20,227,227,0,0.0
MI-Farmington,Alcohol-based hand rub,Feb-20,227,227,0,0.0
MI-Farmington,Alcohol-based hand rub,Mar-20,227,227,0,0.0
MI-Farmington,Alcohol-based hand rub,Apr-20,227,227,0,0.0
MI-Farmington,Alcohol-based hand rub,May-20,227,227,0,0.0
MI-Farmington,Alcohol-based hand rub,Jun-20,227,227,0,0.0
MI-Farmington,Alcohol-based hand rub,Jul-20,227,227,0,0.0
MI-Farmington,Alcohol-based hand rub,Aug-20,227,227,0,0.0
MI-Farmington,Alcohol-based hand rub,Sep-20,227,227,0,0.0
MI-Farmington,"Chlorine, HTH 70%",Jan-20,118,118,0,0.0
MI-Farmington,"Chlorine, HTH 70%",Feb-20,118,118,0,0.0
MI-Farmington,"Chlorine, HTH 70%",Mar-20,118,118,0,0.0
MI-Farmington,"Chlorine, HTH 70%",Apr-20,118,118,0,0.0
MI-Farmington,"Chlorine, HTH 70%",May-20,118,118,0,0.0
MI-Farmington,"Chlorine, HTH 70%",Jun-20,118,118,0,0.0
MI-Farmington,"Chlorine, HTH 70%",Jul-20,118,118,0,0.0
MI-Farmington,"Chlorine, HTH 70%",Aug-20,118,118,0,0.0
MI-Farmington,"Chlorine, HTH 70%",Sep-20,118,118,0,0.0
MI-Farmington,Safety box,Jan-20,31,31,0,0.0
MI-Farmington,Safety box,Feb-20,31,31,0,0.0
MI-Farmington,Safety box,Mar-20,31,31,0,0.0
MI-Farmington,Safety box,Apr-20,31,31,0,0.0
MI-Farmington,Safety box,May-20,31,31,0,0.0
MI-Farmington,Safety box,Jun-20,31,31,0,0.0
MI-Farmington,Safety box,Jul-20,31,31,0,0.0
MI-Farmington,Safety box,Aug-20,31,31,0,0.0
MI-Farmington,Safety box,Sep-20,31,31,0,0.0
MI-Farmington,Non contact infrared Thermometer,Jan-20,114,114,0,0.0
MI-Farmington,Non contact infrared Thermometer,Feb-20,114,114,0,0.0
MI-Farmington,Non contact infrared Thermometer,Mar-20,114,114,0,0.0
MI-Farmington,Non contact infrared Thermometer,Apr-20,114,114,0,0.0
MI-Farmington,Non contact infrared Thermometer,May-20,114,114,0,0.0
MI-Farmington,Non contact infrared Thermometer,Jun-20,114,114,0,0.0
MI-Farmington,Non contact infrared Thermometer,Jul-20,114,114,0,0.0
MI-Farmington,Non contact infrared Thermometer,Aug-20,114,114,0,0.0
MI-Farmington,Non contact infrared Thermometer,Sep-20,114,114,0,0.0
MI-Farmington,Goggles protective,Jan-20,69,69,0,0.0
MI-Farmington,Goggles protective,Feb-20,69,69,0,0.0
MI-Farmington,Goggles protective,Mar-20,69,69,0,0.0
MI-Farmington,Goggles protective,Apr-20,69,69,0,0.0
MI-Farmington,Goggles protective,May-20,69,69,0,0.0
MI-Farmington,Goggles protective,Jun-20,69,69,0,0.0
MI-Farmington,Goggles protective,Jul-20,69,69,0,0.0
MI-Farmington,Goggles protective,Aug-20,69,69,0,0.0
MI-Farmington,Goggles protective,Sep-20,69,48,21,30.0
MI-Farmington,Disposable foot covers,Jan-20,31,31,0,0.0
MI-Farmington,Disposable foot covers,Feb-20,31,31,0,0.0
MI-Farmington,Disposable foot covers,Mar-20,31,31,0,0.0
MI-Farmington,Disposable foot covers,Apr-20,31,31,0,0.0
MI-Farmington,Disposable foot covers,May-20,31,31,0,0.0
MI-Farmington,Disposable foot covers,Jun-20,31,31,0,0.0
MI-Farmington,Disposable foot covers,Jul-20,31,31,0,0.0
MI-Farmington,Disposable foot covers,Aug-20,31,31,0,0.0
MI-Farmington,Disposable foot covers,Sep-20,31,31,0,0.0
MI-Farmington,M4 viral media,Jan-20,211,88,123,58.0188679245283
MI-Farmington,M4 viral media,Feb-20,211,85,126,59.43396226415094
MI-Farmington,M4 viral media,Mar-20,211,75,136,64.15094339622641
MI-Farmington,M4 viral media,Apr-20,211,68,143,67.45283018867924
MI-Farmington,M4 viral media,May-20,211,64,147,69.33962264150944
MI-Farmington,M4 viral media,Jun-20,211,64,147,69.33962264150944
MI-Farmington,M4 viral media,Jul-20,211,58,153,72.16981132075472
MI-Farmington,M4 viral media,Aug-20,211,44,167,78.77358490566037
MI-Farmington,M4 viral media,Sep-20,211,47,164,77.35849056603773
MI-Farmington,Triple packaging boxes,Jan-20,168,168,0,0.0
MI-Farmington,Triple packaging boxes,Feb-20,168,168,0,0.0
MI-Farmington,Triple packaging boxes,Mar-20,168,168,0,0.0
MI-Farmington,Triple packaging boxes,Apr-20,168,168,0,0.0
MI-Farmington,Triple packaging boxes,May-20,168,168,0,0.0
MI-Farmington,Triple packaging boxes,Jun-20,168,167,1,0.591715976331361
MI-Farmington,Triple packaging boxes,Jul-20,168,168,0,0.0
MI-Farmington,Triple packaging boxes,Aug-20,168,168,0,0.0
MI-Farmington,Triple packaging boxes,Sep-20,168,168,0,0.0
MI-Farmington,Liquid soap,Jan-20,146,2,144,97.95918367346938
MI-Farmington,Liquid soap,Feb-20,146,0,146,99.31972789115646
MI-Farmington,Liquid soap,Mar-20,146,0,146,99.31972789115646
MI-Farmington,Liquid soap,Apr-20,146,0,146,99.31972789115646
MI-Farmington,Liquid soap,May-20,146,0,146,99.31972789115646
MI-Farmington,Liquid soap,Jun-20,146,0,146,99.31972789115646
MI-Farmington,Liquid soap,Jul-20,146,0,146,99.31972789115646
MI-Farmington,Liquid soap,Aug-20,146,56,90,61.224489795918366
MI-Farmington,Liquid soap,Sep-20,146,30,116,78.91156462585035
MI-Farmington,Mask medical,Jan-20,102,102,0,0.0
MI-Farmington,Mask medical,Feb-20,102,102,0,0.0
MI-Farmington,Mask medical,Mar-20,102,102,0,0.0
MI-Farmington,Mask medical,Apr-20,102,102,0,0.0
MI-Farmington,Mask medical,May-20,102,102,0,0.0
MI-Farmington,Mask medical,Jun-20,102,102,0,0.0
MI-Farmington,Mask medical,Jul-20,102,102,0,0.0
MI-Farmington,Mask medical,Aug-20,102,102,0,0.0
MI-Farmington,Mask medical,Sep-20,102,102,0,0.0
MI-Farmington,Scrubs pants,Jan-20,229,0,229,99.56521739130434
MI-Farmington,Scrubs pants,Feb-20,229,0,229,99.56521739130434
MI-Farmington,Scrubs pants,Mar-20,229,0,229,99.56521739130434
MI-Farmington,Scrubs pants,Apr-20,229,0,229,99.56521739130434
MI-Farmington,Scrubs pants,May-20,229,0,229,99.56521739130434
MI-Farmington,Scrubs pants,Jun-20,229,0,229,99.56521739130434
MI-Farmington,Scrubs pants,Jul-20,229,0,229,99.56521739130434
MI-Farmington,Scrubs pants,Aug-20,229,0,229,99.56521739130434
MI-Farmington,Scrubs pants,Sep-20,229,0,229,99.56521739130434
MI-Farmington,Face shield,Jan-20,58,58,0,0.0
MI-Farmington,Face shield,Feb-20,58,58,0,0.0
MI-Farmington,Face shield,Mar-20,58,58,0,0.0
MI-Farmington,Face shield,Apr-20,58,58,0,0.0
MI-Farmington,Face shield,May-20,58,58,0,0.0
MI-Farmington,Face shield,Jun-20,58,58,0,0.0
MI-Farmington,Face shield,Jul-20,58,58,0,0.0
MI-Farmington,Face shield,Aug-20,58,58,0,0.0
MI-Farmington,Face shield,Sep-20,58,58,0,0.0
MI-Farmington,Gloves,Jan-20,105,105,0,0.0
MI-Farmington,Gloves,Feb-20,105,105,0,0.0
MI-Farmington,Gloves,Mar-20,105,105,0,0.0
MI-Farmington,Gloves,Apr-20,105,105,0,0.0
MI-Farmington,Gloves,May-20,105,105,0,0.0
MI-Farmington,Gloves,Jun-20,105,105,0,0.0
MI-Farmington,Gloves,Jul-20,105,105,0,0.0
MI-Farmington,Gloves,Aug-20,105,105,0,0.0
MI-Farmington,Gloves,Sep-20,105,105,0,0.0
MI-Farmington,Nasal testing swabs,Jan-20,188,70,118,62.43386243386244
MI-Farmington,Nasal testing swabs,Feb-20,188,74,114,60.317460317460316
MI-Farmington,Nasal testing swabs,Mar-20,188,76,112,59.25925925925926
MI-Farmington,Nasal testing swabs,Apr-20,188,63,125,66.13756613756614
MI-Farmington,Nasal testing swabs,May-20,188,59,129,68.25396825396825
MI-Farmington,Nasal testing swabs,Jun-20,188,48,140,74.07407407407408
MI-Farmington,Nasal testing swabs,Jul-20,188,27,161,85.18518518518519
MI-Farmington,Nasal testing swabs,Aug-20,188,1,187,98.94179894179894
MI-Farmington,Nasal testing swabs,Sep-20,188,8,180,95.23809523809524
MI-Farmington,InvasiveVentilators,Jan-20,70,36,34,47.88732394366197
MI-Farmington,InvasiveVentilators,Feb-20,70,0,70,98.59154929577464
MI-Farmington,InvasiveVentilators,Mar-20,70,45,25,35.2112676056338
MI-Farmington,InvasiveVentilators,Apr-20,70,62,8,11.267605633802816
MI-Farmington,InvasiveVentilators,May-20,70,44,26,36.61971830985915
MI-Farmington,InvasiveVentilators,Jun-20,70,60,10,14.084507042253522
MI-Farmington,InvasiveVentilators,Jul-20,70,44,26,36.61971830985915
MI-Farmington,InvasiveVentilators,Aug-20,70,70,0,0.0
MI-Farmington,InvasiveVentilators,Sep-20,70,22,48,67.6056338028169
MI-Farmington,Non Invasive Ventilators,Jan-20,240,240,0,0.0
MI-Farmington,Non Invasive Ventilators,Feb-20,240,240,0,0.0
MI-Farmington,Non Invasive Ventilators,Mar-20,240,240,0,0.0
MI-Farmington,Non Invasive Ventilators,Apr-20,240,240,0,0.0
MI-Farmington,Non Invasive Ventilators,May-20,240,240,0,0.0
MI-Farmington,Non Invasive Ventilators,Jun-20,240,240,0,0.0
MI-Farmington,Non Invasive Ventilators,Jul-20,240,240,0,0.0
MI-Farmington,Non Invasive Ventilators,Aug-20,240,240,0,0.0
MI-Farmington,Non Invasive Ventilators,Sep-20,240,240,0,0.0
MI-Farmington,BioHazard Liner bags 2gallon,Jan-20,117,0,117,99.15254237288136
MI-Farmington,BioHazard Liner bags 2gallon,Feb-20,117,0,117,99.15254237288136
MI-Farmington,BioHazard Liner bags 2gallon,Mar-20,117,0,117,99.15254237288136
MI-Farmington,BioHazard Liner bags 2gallon,Apr-20,117,0,117,99.15254237288136
MI-Farmington,BioHazard Liner bags 2gallon,May-20,117,0,117,99.15254237288136
MI-Farmington,BioHazard Liner bags 2gallon,Jun-20,117,0,117,99.15254237288136
MI-Farmington,BioHazard Liner bags 2gallon,Jul-20,117,0,117,99.15254237288136
MI-Farmington,BioHazard Liner bags 2gallon,Aug-20,117,0,117,99.15254237288136
MI-Farmington,BioHazard Liner bags 2gallon,Sep-20,117,0,117,99.15254237288136
MI-Farmington,BioHazard Liner bags 44gallon,Jan-20,169,0,169,99.41176470588235
MI-Farmington,BioHazard Liner bags 44gallon,Feb-20,169,0,169,99.41176470588235
MI-Farmington,BioHazard Liner bags 44gallon,Mar-20,169,0,169,99.41176470588235
MI-Farmington,BioHazard Liner bags 44gallon,Apr-20,169,0,169,99.41176470588235
MI-Farmington,BioHazard Liner bags 44gallon,May-20,169,0,169,99.41176470588235
MI-Farmington,BioHazard Liner bags 44gallon,Jun-20,169,0,169,99.41176470588235
MI-Farmington,BioHazard Liner bags 44gallon,Jul-20,169,0,169,99.41176470588235
MI-Farmington,BioHazard Liner bags 44gallon,Aug-20,169,0,169,99.41176470588235
MI-Farmington,BioHazard Liner bags 44gallon,Sep-20,169,0,169,99.41176470588235
MI-Farmington,Blue Solied Linen bags,Jan-20,154,154,0,0.0
MI-Farmington,Blue Solied Linen bags,Feb-20,154,154,0,0.0
MI-Farmington,Blue Solied Linen bags,Mar-20,154,154,0,0.0
MI-Farmington,Blue Solied Linen bags,Apr-20,154,154,0,0.0
MI-Farmington,Blue Solied Linen bags,May-20,154,154,0,0.0
MI-Farmington,Blue Solied Linen bags,Jun-20,154,154,0,0.0
MI-Farmington,Blue Solied Linen bags,Jul-20,154,154,0,0.0
MI-Farmington,Blue Solied Linen bags,Aug-20,154,154,0,0.0
MI-Farmington,Blue Solied Linen bags,Sep-20,154,154,0,0.0
MI-Farmington,Syringes,Jan-20,266,0,266,99.62546816479401
MI-Farmington,Syringes,Feb-20,266,0,266,99.62546816479401
MI-Farmington,Syringes,Mar-20,266,0,266,99.62546816479401
MI-Farmington,Syringes,Apr-20,266,0,266,99.62546816479401
MI-Farmington,Syringes,May-20,266,0,266,99.62546816479401
MI-Farmington,Syringes,Jun-20,266,0,266,99.62546816479401
MI-Farmington,Syringes,Jul-20,266,0,266,99.62546816479401
MI-Farmington,Syringes,Aug-20,266,0,266,99.62546816479401
MI-Farmington,Syringes,Sep-20,266,0,266,99.62546816479401
MI-Farmington,IV Catheters,Jan-20,261,142,119,45.41984732824427
MI-Farmington,IV Catheters,Feb-20,261,124,137,52.29007633587786
MI-Farmington,IV Catheters,Mar-20,261,133,128,48.85496183206107
MI-Farmington,IV Catheters,Apr-20,261,130,131,50.0
MI-Farmington,IV Catheters,May-20,261,130,131,50.0
MI-Farmington,IV Catheters,Jun-20,261,127,134,51.14503816793893
MI-Farmington,IV Catheters,Jul-20,261,97,164,62.595419847328245
MI-Farmington,IV Catheters,Aug-20,261,77,184,70.22900763358778
MI-Farmington,IV Catheters,Sep-20,261,115,146,55.725190839694655
MI-Farmington,Needles,Jan-20,117,117,0,0.0
MI-Farmington,Needles,Feb-20,117,117,0,0.0
MI-Farmington,Needles,Mar-20,117,117,0,0.0
MI-Farmington,Needles,Apr-20,117,117,0,0.0
MI-Farmington,Needles,May-20,117,117,0,0.0
MI-Farmington,Needles,Jun-20,117,117,0,0.0
MI-Farmington,Needles,Jul-20,117,117,0,0.0
MI-Farmington,Needles,Aug-20,117,117,0,0.0
MI-Farmington,Needles,Sep-20,117,117,0,0.0
MI-Farmington,Surface Disinfectant 1 Gallon,Jan-20,72,72,0,0.0
MI-Farmington,Surface Disinfectant 1 Gallon,Feb-20,72,72,0,0.0
MI-Farmington,Surface Disinfectant 1 Gallon,Mar-20,72,72,0,0.0
MI-Farmington,Surface Disinfectant 1 Gallon,Apr-20,72,72,0,0.0
MI-Farmington,Surface Disinfectant 1 Gallon,May-20,72,72,0,0.0
MI-Farmington,Surface Disinfectant 1 Gallon,Jun-20,72,72,0,0.0
MI-Farmington,Surface Disinfectant 1 Gallon,Jul-20,72,72,0,0.0
MI-Farmington,Surface Disinfectant 1 Gallon,Aug-20,72,72,0,0.0
MI-Farmington,Surface Disinfectant 1 Gallon,Sep-20,72,72,0,0.0
